Num_Restaurants,TotTimeElapsed_sec,ScrapeTime_sec
7674,25735.44,3.69
7675,25738.33,2.89
7676,25741.19,2.86
7677,25744.62,3.43
7678,25747.56,2.94
7679,25751,3.44
7680,25753.81,2.81
7681,25756.73,2.92
7682,25759.23,2.5
7683,25762.72,3.49
7684,25766.28,3.56
7685,25769.22,2.94
7686,25772.02,2.8
7687,25775.05,3.03
7688,25778.19,3.14
7689,25781.5,3.31
7690,25783.98,2.48
7691,25786.84,2.86
7692,25790.12,3.28
7693,25793.3,3.18
7694,25796.91,3.61
7695,25800.12,3.21
7696,25803.12,3
7697,25806.03,2.91
7698,25815.52,9.49
7699,25818.86,3.34
7700,25821.92,3.06
7701,25824.86,2.94
7702,25828.03,3.17
7703,25831.75,3.72
7704,25834.84,3.09
7705,25839,4.16
7706,25842.58,3.58
7707,25845.75,3.17
7708,25849.27,3.52
7709,25853.45,4.18
7710,25856.58,3.13
7711,25859.58,3
7712,25862.86,3.28
7713,25865.86,3
7714,25869.44,3.58
7715,25872.89,3.45
7716,25875.84,2.95
7717,25879.41,3.57
7718,25882.81,3.4
7719,25885.73,2.92
7720,25889.66,3.93
7721,25892.92,3.26
7722,25895.77,2.85
7723,25898.73,2.96
7724,25901.97,3.24
7725,25904.7,2.73
7726,25908.08,3.38
7727,25911.69,3.61
7728,25914.56,2.87
7729,25917.72,3.16
7730,25921.22,3.5
7731,25924.8,3.58
7732,25927.92,3.12
7733,25931.61,3.69
7734,25934.69,3.08
7735,25938.95,4.26
7736,25941.91,2.96
7737,25945.31,3.4
7738,25957.36,12.05
7739,25960.95,3.59
7740,25964.09,3.14
7741,25967.23,3.14
7742,25970.33,3.1
7743,25972.83,2.5
7744,25976.58,3.75
7745,25979.61,3.03
7746,25982.36,2.75
7747,25985.53,3.17
7748,25988.41,2.88
7749,25992.55,4.14
7750,25996.23,3.68
7751,25999.67,3.44
7752,26003.39,3.72
7753,26006.89,3.5
7754,26009.77,2.88
7755,26013.05,3.28
7756,26016.08,3.03
7757,26019.34,3.26
7758,26022.02,2.68
7759,26025.27,3.25
7760,26028.41,3.14
7761,26031.42,3.01
7762,26034.27,2.85
7763,26036.89,2.62
7764,26039.61,2.72
7765,26042.58,2.97
7766,26045.75,3.17
7767,26049.02,3.27
7768,26052.16,3.14
7769,26055.5,3.34
7770,26058.72,3.22
7771,26061.59,2.87
7772,26064,2.41
7773,26066.58,2.58
7774,26069.55,2.97
7775,26073.22,3.67
7776,26076.2,2.98
7777,26079.34,3.14
7778,26081.97,2.63
7779,26084.48,2.51
7780,26087.33,2.85
7781,26089.95,2.62
7782,26092.72,2.77
7783,26095.2,2.48
7784,26098.52,3.32
7785,26102.37,3.85
7786,26105.42,3.05
7787,26108.3,2.88
7788,26112.25,3.95
7789,26115.91,3.66
7790,26118.45,2.54
7791,26121.47,3.02
7792,26124.8,3.33
7793,26127.78,2.98
7794,26130.87,3.09
7795,26133.67,2.8
7796,26137,3.33
7797,26139.64,2.64
7798,26142.31,2.67
7799,26144.83,2.52
7800,26147.53,2.7
7801,26150.53,3
7802,26153.5,2.97
7803,26155.97,2.47
7804,26158.98,3.01
7805,26163.45,4.47
7806,26166.56,3.11
7807,26169.53,2.97
7808,26172.94,3.41
7809,26176.61,3.67
7810,26179.33,2.72
7811,26182.3,2.97
7812,26185.08,2.78
7813,26187.86,2.78
7814,26190.47,2.61
7815,26193.34,2.87
7816,26196.08,2.74
7817,26199.11,3.03
7818,26202.7,3.59
7819,26205.19,2.49
7820,26207.78,2.59
7821,26211.22,3.44
7822,26214.28,3.06
7823,26216.86,2.58
7824,26220.94,4.08
7825,26224.05,3.11
7826,26227,2.95
7827,26229.7,2.7
7828,26232.81,3.11
7829,26235.87,3.06
7830,26238.44,2.57
7831,26242.19,3.75
7832,26245.33,3.14
7833,26247.83,2.5
7834,26250.41,2.58
7835,26253.02,2.61
7836,26255.59,2.57
7837,26258.28,2.69
7838,26262.11,3.83
7839,26264.91,2.8
7840,26268.23,3.32
7841,26270.78,2.55
7842,26273.59,2.81
7843,26276.86,3.27
7844,26279.53,2.67
7845,26282.37,2.84
7846,26284.95,2.58
7847,26287.78,2.83
7848,26291.27,3.49
7849,26293.8,2.53
7850,26297.14,3.34
7851,26300.39,3.25
7852,26303.41,3.02
7853,26306.09,2.68
7854,26309.37,3.28
7855,26312.22,2.85
7856,26315.36,3.14
7857,26318.39,3.03
7858,26332.2,13.81
7859,26335.94,3.74
7860,26339.44,3.5
7861,26342.94,3.5
7862,26346.44,3.5
7863,26350.12,3.68
7864,26354.02,3.9
7865,26357.06,3.04
7866,26360.27,3.21
7867,26364.09,3.82
7868,26366.98,2.89
7869,26370.42,3.44
7870,26373.44,3.02
7871,26377.19,3.75
7872,26380.44,3.25
7873,26383.91,3.47
7874,26387.92,4.01
7875,26391.48,3.56
7876,26395.28,3.8
7877,26398.39,3.11
7878,26401.81,3.42
7879,26405.33,3.52
7880,26408.37,3.04
7881,26412.08,3.71
7882,26415.84,3.76
7883,26418.91,3.07
7884,26422.52,3.61
7885,26426.08,3.56
7886,26429.31,3.23
7887,26432.87,3.56
7888,26436.12,3.25
7889,26439.2,3.08
7890,26443.16,3.96
7891,26446.45,3.29
7892,26449.41,2.96
7893,26452.37,2.96
7894,26455.73,3.36
7895,26458.55,2.82
7896,26462.36,3.81
7897,26466.27,3.91
7898,26469.86,3.59
7899,26473.16,3.3
7900,26476.34,3.18
7901,26479.92,3.58
7902,26483.5,3.58
7903,26486.47,2.97
7904,26489.37,2.9
7905,26492.94,3.57
7906,26496.36,3.42
7907,26500.52,4.16
7908,26503.72,3.2
7909,26506.87,3.15
7910,26510.09,3.22
7911,26513.44,3.35
7912,26517.16,3.72
7913,26521.05,3.89
7914,26524.72,3.67
7915,26528.02,3.3
7916,26531.34,3.32
7917,26534.08,2.74
7918,26536.89,2.81
7919,26539.95,3.06
7920,26543.31,3.36
7921,26546.66,3.35
7922,26550.77,4.11
7923,26554.44,3.67
7924,26557.55,3.11
7925,26560.67,3.12
7926,26563.78,3.11
7927,26567.44,3.66
7928,26571.2,3.76
7929,26574.56,3.36
7930,26577.53,2.97
7931,26581.34,3.81
7932,26584.3,2.96
7933,26588.03,3.73
7934,26591.7,3.67
7935,26595.09,3.39
7936,26598.47,3.38
7937,26601.91,3.44
7938,26605.41,3.5
7939,26608.41,3
7940,26611.59,3.18
7941,26614.23,2.64
7942,26617.8,3.57
7943,26620.92,3.12
7944,26624.75,3.83
7945,26628.28,3.53
7946,26631.42,3.14
7947,26634.39,2.97
7948,26637.5,3.11
7949,26640.89,3.39
7950,26643.7,2.81
7951,26647.37,3.67
7952,26650.7,3.33
7953,26653.83,3.13
7954,26657,3.17
7955,26660.67,3.67
7956,26664.2,3.53
7957,26667.61,3.41
7958,26670.61,3
7959,26673.81,3.2
7960,26677.94,4.13
7961,26681.5,3.56
7962,26684.56,3.06
7963,26688.14,3.58
7964,26690.94,2.8
7965,26693.72,2.78
7966,26697.2,3.48
7967,26700.89,3.69
7968,26704.41,3.52
7969,26707.58,3.17
7970,26711.53,3.95
7971,26714.47,2.94
7972,26718.22,3.75
7973,26721.12,2.9
7974,26724.41,3.29
7975,26728.3,3.89
7976,26731.39,3.09
7977,26734.56,3.17
7978,26739.95,5.39
7979,26742.95,3
7980,26746.53,3.58
7981,26749.19,2.66
7982,26751.52,2.33
7983,26754.11,2.59
7984,26763.48,9.37
7985,26777.02,13.54
7986,26780.53,3.51
7987,26784.31,3.78
7988,26787.64,3.33
7989,26790.78,3.14
7990,26794.69,3.91
7991,26797.87,3.18
7992,26801.52,3.65
7993,26805.45,3.93
7994,26808.47,3.02
7995,26811.53,3.06
7996,26814.98,3.45
7997,26818.45,3.47
7998,26822.12,3.67
7999,26825.44,3.32
8000,26828.75,3.31
8001,26832.27,3.52
8002,26835.45,3.18
8003,26839.03,3.58
8004,26843.14,4.11
8005,26846.55,3.41
8006,26850.16,3.61
8007,26853.06,2.9
8008,26856.47,3.41
8009,26860.06,3.59
8010,26865.02,4.96
8011,26868.87,3.85
8012,26872.41,3.54
8013,26875.72,3.31
8014,26879.23,3.51
8015,26882.41,3.18
8016,26885.37,2.96
8017,26888.69,3.32
8018,26892.33,3.64
8019,26895.55,3.22
8020,26899.2,3.65
8021,26902.78,3.58
8022,26906.27,3.49
8023,26909.7,3.43
8024,26913.37,3.67
8025,26916.53,3.16
8026,26920.12,3.59
8027,26923.84,3.72
8028,26927.36,3.52
8029,26930.95,3.59
8030,26934.92,3.97
8031,26938.36,3.44
8032,26941.81,3.45
8033,26945.45,3.64
8034,26948.58,3.13
8035,26952.64,4.06
8036,26956.39,3.75
8037,26959.8,3.41
8038,26963.16,3.36
8039,26966.58,3.42
8040,26970.17,3.59
8041,26973.45,3.28
8042,26977.25,3.8
8043,26980.48,3.23
8044,26984.3,3.82
8045,26987.87,3.57
8046,26991.86,3.99
8047,26995.48,3.62
8048,26998.36,2.88
8049,27003.06,4.7
8050,27006.56,3.5
8051,27010.02,3.46
8052,27013.73,3.71
8053,27016.7,2.97
8054,27020.25,3.55
8055,27023.58,3.33
8056,27026.83,3.25
8057,27030,3.17
8058,27033.12,3.12
8059,27036.47,3.35
8060,27040.14,3.67
8061,27043.64,3.5
8062,27048.31,4.67
8063,27051.89,3.58
8064,27054.89,3
8065,27058.23,3.34
8066,27061.66,3.43
8067,27064.52,2.86
8068,27068.19,3.67
8069,27072.56,4.37
8070,27075.97,3.41
8071,27079.83,3.86
8072,27082.8,2.97
8073,27086.05,3.25
8074,27089.16,3.11
8075,27092.19,3.03
8076,27095.89,3.7
8077,27099.72,3.83
8078,27103.17,3.45
8079,27106.28,3.11
8080,27109.7,3.42
8081,27113.06,3.36
8082,27117.23,4.17
8083,27120.67,3.44
8084,27124.19,3.52
8085,27127.39,3.2
8086,27131,3.61
8087,27134.44,3.44
8088,27138.03,3.59
8089,27141.69,3.66
8090,27144.94,3.25
8091,27148.25,3.31
8092,27151.36,3.11
8093,27155.06,3.7
8094,27158.16,3.1
8095,27161.81,3.65
8096,27166.11,4.3
8097,27169.17,3.06
8098,27172.06,2.89
8099,27174.95,2.89
8100,27177.91,2.96
8101,27182.03,4.12
8102,27185.48,3.45
8103,27189.48,4
8104,27192.83,3.35
8105,27207.44,14.61
8106,27211.09,3.65
8107,27214.97,3.88
8108,27219.31,4.34
8109,27222.75,3.44
8110,27225.42,2.67
8111,27228.87,3.45
8112,27232.09,3.22
8113,27235.11,3.02
8114,27238.44,3.33
8115,27241.98,3.54
8116,27244.8,2.82
8117,27248.83,4.03
8118,27253.77,4.94
8119,27257.02,3.25
8120,27260.45,3.43
8121,27263.37,2.92
8122,27267.25,3.88
8123,27270.86,3.61
8124,27275.25,4.39
8125,27278.73,3.48
8126,27282.39,3.66
8127,27285.87,3.48
8128,27289.36,3.49
8129,27293,3.64
8130,27296.34,3.34
8131,27300.3,3.96
8132,27304.33,4.03
8133,27308.33,4
8134,27311.78,3.45
8135,27315.3,3.52
8136,27319.31,4.01
8137,27322.55,3.24
8138,27326.39,3.84
8139,27330.14,3.75
8140,27333.47,3.33
8141,27336.81,3.34
8142,27339.62,2.81
8143,27342.95,3.33
8144,27345.89,2.94
8145,27349.42,3.53
8146,27353.16,3.74
8147,27356.17,3.01
8148,27359.44,3.27
8149,27362.7,3.26
8150,27366.11,3.41
8151,27369.23,3.12
8152,27372.28,3.05
8153,27375.52,3.24
8154,27379.33,3.81
8155,27383.03,3.7
8156,27386.2,3.17
8157,27389.75,3.55
8158,27393.87,4.12
8159,27397.02,3.15
8160,27400.5,3.48
8161,27403.62,3.12
8162,27406.94,3.32
8163,27409.91,2.97
8164,27413.48,3.57
8165,27417.22,3.74
8166,27420.56,3.34
8167,27423.67,3.11
8168,27426.81,3.14
8169,27431.33,4.52
8170,27435.05,3.72
8171,27438.47,3.42
8172,27441.48,3.01
8173,27444.81,3.33
8174,27448.23,3.42
8175,27451.77,3.54
8176,27455.25,3.48
8177,27458.66,3.41
8178,27462.19,3.53
8179,27465.23,3.04
8180,27468.41,3.18
8181,27472.34,3.93
8182,27476.05,3.71
8183,27479.39,3.34
8184,27482.37,2.98
8185,27485.61,3.24
8186,27488.95,3.34
8187,27493.39,4.44
8188,27497.41,4.02
8189,27501.08,3.67
8190,27504.84,3.76
8191,27508.03,3.19
8192,27511.97,3.94
8193,27515.22,3.25
8194,27518.41,3.19
8195,27521.62,3.21
8196,27525.72,4.1
8197,27528.61,2.89
8198,27531.37,2.76
8199,27534.72,3.35
8200,27540.08,5.36
8201,27543.67,3.59
8202,27547.33,3.66
8203,27551.28,3.95
8204,27554.92,3.64
8205,27558.03,3.11
8206,27562.08,4.05
8207,27566.33,4.25
8208,27570,3.67
8209,27573.37,3.37
8210,27576.64,3.27
8211,27579.94,3.3
8212,27583.19,3.25
8213,27587.12,3.93
8214,27590.27,3.15
8215,27593.39,3.12
8216,27597.59,4.2
8217,27601,3.41
8218,27604.94,3.94
8219,27608.53,3.59
8220,27612.37,3.84
8221,27615.83,3.46
8222,27619.5,3.67
8223,27622.92,3.42
8224,27626.11,3.19
8225,27637.23,11.12
8226,27641.44,4.21
8227,27644.73,3.29
8228,27647.83,3.1
8229,27651.05,3.22
8230,27654.53,3.48
8231,27658,3.47
8232,27661.17,3.17
8233,27663.97,2.8
8234,27667.2,3.23
8235,27670.64,3.44
8236,27674.52,3.88
8237,27678.2,3.68
8238,27681.72,3.52
8239,27685.39,3.67
8240,27688.48,3.09
8241,27691.75,3.27
8242,27695.17,3.42
8243,27698.61,3.44
8244,27702.5,3.89
8245,27705.91,3.41
8246,27709.64,3.73
8247,27712.86,3.22
8248,27715.81,2.95
8249,27718.94,3.13
8250,27722.39,3.45
8251,27725.81,3.42
8252,27728.95,3.14
8253,27733,4.05
8254,27736.31,3.31
8255,27739.72,3.41
8256,27743.34,3.62
8257,27746.62,3.28
8258,27749.97,3.35
8259,27752.86,2.89
8260,27756.17,3.31
8261,27759.39,3.22
8262,27762.86,3.47
8263,27766.27,3.41
8264,27769.45,3.18
8265,27772.84,3.39
8266,27776.2,3.36
8267,27779.44,3.24
8268,27782.5,3.06
8269,27785.58,3.08
8270,27788.92,3.34
8271,27792.33,3.41
8272,27795.41,3.08
8273,27798.42,3.01
8274,27801.83,3.41
8275,27804.81,2.98
8276,27808.3,3.49
8277,27812.06,3.76
8278,27816.41,4.35
8279,27819.7,3.29
8280,27823.64,3.94
8281,27826.61,2.97
8282,27829.55,2.94
8283,27832.73,3.18
8284,27837.3,4.57
8285,27840.97,3.67
8286,27843.94,2.97
8287,27846.92,2.98
8288,27851.41,4.49
8289,27854.64,3.23
8290,27857.28,2.64
8291,27861.28,4
8292,27864.58,3.3
8293,27868.09,3.51
8294,27871.03,2.94
8295,27874.22,3.19
8296,27877.44,3.22
8297,27880.72,3.28
8298,27883.87,3.15
8299,27886.72,2.85
8300,27890.12,3.4
8301,27894.06,3.94
8302,27897.14,3.08
8303,27900.28,3.14
8304,27903.19,2.91
8305,27906.58,3.39
8306,27909.66,3.08
8307,27913.16,3.5
8308,27916.92,3.76
8309,27919.98,3.06
8310,27924.08,4.1
8311,27926.86,2.78
8312,27929.84,2.98
8313,27933.52,3.68
8314,27936.27,2.75
8315,27939.03,2.76
8316,27942.28,3.25
8317,27945.3,3.02
8318,27948.45,3.15
8319,27951.36,2.91
8320,27954.44,3.08
8321,27957.25,2.81
8322,27960.3,3.05
8323,27963.48,3.18
8324,27966.42,2.94
8325,27970.17,3.75
8326,27973.3,3.13
8327,27976.25,2.95
8328,27979.64,3.39
8329,27982.2,2.56
8330,27985.33,3.13
8331,27988.48,3.15
8332,27992.05,3.57
8333,27995.09,3.04
8334,27998.17,3.08
8335,28001.45,3.28
8336,28004.25,2.8
8337,28006.8,2.55
8338,28010.3,3.5
8339,28013.3,3
8340,28016.55,3.25
8341,28019.45,2.9
8342,28022.36,2.91
8343,28025.97,3.61
8344,28028.81,2.84
8345,28047.11,18.3
8346,28050.95,3.84
8347,28054.75,3.8
8348,28057.87,3.12
8349,28061.09,3.22
8350,28064.3,3.21
8351,28068.22,3.92
8352,28071.62,3.4
8353,28075.36,3.74
8354,28078.55,3.19
8355,28082.02,3.47
8356,28085.03,3.01
8357,28088.39,3.36
8358,28091.98,3.59
8359,28094.92,2.94
8360,28098.02,3.1
8361,28101.05,3.03
8362,28104.55,3.5
8363,28107.72,3.17
8364,28110.67,2.95
8365,28113.91,3.24
8366,28117.2,3.29
8367,28121.33,4.13
8368,28124.02,2.69
8369,28127.02,3
8370,28130.5,3.48
8371,28134.02,3.52
8372,28137.81,3.79
8373,28141.02,3.21
8374,28143.94,2.92
8375,28146.81,2.87
8376,28150.44,3.63
8377,28154.16,3.72
8378,28157.42,3.26
8379,28160.69,3.27
8380,28163.98,3.29
8381,28167.37,3.39
8382,28170.98,3.61
8383,28174.14,3.16
8384,28178.05,3.91
8385,28181.17,3.12
8386,28184.09,2.92
8387,28187.06,2.97
8388,28190.05,2.99
8389,28193.14,3.09
8390,28196.39,3.25
8391,28199.16,2.77
8392,28202.73,3.57
8393,28205.66,2.93
8394,28209.28,3.62
8395,28212.86,3.58
8396,28216.06,3.2
8397,28218.95,2.89
8398,28222.17,3.22
8399,28225.02,2.85
8400,28228.44,3.42
8401,28232.09,3.65
8402,28235.83,3.74
8403,28239.16,3.33
8404,28244.2,5.04
8405,28248.23,4.03
8406,28252.69,4.46
8407,28256.28,3.59
8408,28259.62,3.34
8409,28262.97,3.35
8410,28265.97,3
8411,28270.44,4.47
8412,28274.12,3.68
8413,28277.58,3.46
8414,28281.11,3.53
8415,28284.2,3.09
8416,28287.48,3.28
8417,28290.81,3.33
8418,28293.86,3.05
8419,28296.75,2.89
8420,28299.52,2.77
8421,28302.31,2.79
8422,28305.47,3.16
8423,28308.34,2.87
8424,28312.31,3.97
8425,28314.64,2.33
8426,28317.53,2.89
8427,28320.83,3.3
8428,28323.5,2.67
8429,28326.66,3.16
8430,28329.64,2.98
8431,28332.8,3.16
8432,28335.37,2.57
8433,28338.11,2.74
8434,28341.66,3.55
8435,28344.28,2.62
8436,28347.61,3.33
8437,28350.3,2.69
8438,28354.03,3.73
8439,28357.31,3.28
8440,28359.95,2.64
8441,28363.34,3.39
8442,28366.34,3
8443,28369.55,3.21
8444,28372.83,3.28
8445,28375.81,2.98
8446,28379,3.19
8447,28381.87,2.87
8448,28385.2,3.33
8449,28388.89,3.69
8450,28392.11,3.22
8451,28395.09,2.98
8452,28398.23,3.14
8453,28401.09,2.86
8454,28404.27,3.18
8455,28406.92,2.65
8456,28410.61,3.69
8457,28413.53,2.92
8458,28416.8,3.27
8459,28420.11,3.31
8460,28423.77,3.66
8461,28426.87,3.1
8462,28430.53,3.66
8463,28433.59,3.06
8464,28437.39,3.8
8465,28450.53,13.14
8466,28454.08,3.55
8467,28457.55,3.47
8468,28460.58,3.03
8469,28464.55,3.97
8470,28467.67,3.12
8471,28471.55,3.88
8472,28475.12,3.57
8473,28478.28,3.16
8474,28482.2,3.92
8475,28485.73,3.53
8476,28489.48,3.75
8477,28493.3,3.82
8478,28496.83,3.53
8479,28500.14,3.31
8480,28503.17,3.03
8481,28506.52,3.35
8482,28510.06,3.54
8483,28514.12,4.06
8484,28518.3,4.18
8485,28521.31,3.01
8486,28524.72,3.41
8487,28528.17,3.45
8488,28531.66,3.49
8489,28535.17,3.51
8490,28538.98,3.81
8491,28542.39,3.41
8492,28545.64,3.25
8493,28548.67,3.03
8494,28552.2,3.53
8495,28555.08,2.88
8496,28559.12,4.04
8497,28562.72,3.6
8498,28566.02,3.3
8499,28570,3.98
8500,28573.44,3.44
8501,28576.37,2.93
8502,28579.97,3.6
8503,28583.81,3.84
8504,28587.84,4.03
8505,28590.8,2.96
8506,28594.25,3.45
8507,28597.58,3.33
8508,28600.92,3.34
8509,28603.95,3.03
8510,28607.09,3.14
8511,28610.61,3.52
8512,28613.97,3.36
8513,28617.33,3.36
8514,28620.37,3.04
8515,28623.52,3.15
8516,28627.06,3.54
8517,28630.05,2.99
8518,28634.27,4.22
8519,28637.91,3.64
8520,28641.23,3.32
8521,28644.92,3.69
8522,28648.11,3.19
8523,28652.05,3.94
8524,28655.5,3.45
8525,28658.48,2.98
8526,28662.11,3.63
8527,28665.37,3.26
8528,28668.47,3.1
8529,28672.16,3.69
8530,28675.78,3.62
8531,28679,3.22
8532,28682.86,3.86
8533,28686.39,3.53
8534,28689.25,2.86
8535,28692.84,3.59
8536,28695.91,3.07
8537,28699.05,3.14
8538,28702.39,3.34
8539,28705.77,3.38
8540,28709.36,3.59
8541,28712.59,3.23
8542,28716.59,4
8543,28719.19,2.6
8544,28722.41,3.22
8545,28725.16,2.75
8546,28728.67,3.51
8547,28732.37,3.7
8548,28735.48,3.11
8549,28738.84,3.36
8550,28742.81,3.97
8551,28746.66,3.85
8552,28749.59,2.93
8553,28753.53,3.94
8554,28757.19,3.66
8555,28760.39,3.2
8556,28764.11,3.72
8557,28767.64,3.53
8558,28771.08,3.44
8559,28774.83,3.75
8560,28778.11,3.28
8561,28781.91,3.8
8562,28785.31,3.4
8563,28788.8,3.49
8564,28792,3.2
8565,28795.66,3.66
8566,28799.25,3.59
8567,28802.56,3.31
8568,28806.08,3.52
8569,28809.34,3.26
8570,28813.3,3.96
8571,28816.06,2.76
8572,28819.73,3.67
8573,28823,3.27
8574,28826.11,3.11
8575,28829.34,3.23
8576,28832.97,3.63
8577,28836.84,3.87
8578,28840.2,3.36
8579,28843.19,2.99
8580,28846.75,3.56
8581,28849.91,3.16
8582,28853.42,3.51
8583,28856.98,3.56
8584,28860.87,3.89
8585,28870.59,9.72
8586,28874.28,3.69
8587,28878.05,3.77
8588,28881.39,3.34
8589,28884.78,3.39
8590,28887.91,3.13
8591,28891.37,3.46
8592,28894.83,3.46
8593,28898.67,3.84
8594,28902.28,3.61
8595,28906.66,4.38
8596,28910.3,3.64
8597,28913.91,3.61
8598,28917.25,3.34
8599,28920.8,3.55
8600,28924.17,3.37
8601,28927.45,3.28
8602,28931.37,3.92
8603,28934.48,3.11
8604,28938.09,3.61
8605,28941.08,2.99
8606,28944.09,3.01
8607,28947.45,3.36
8608,28950.84,3.39
8609,28954.05,3.21
8610,28957.44,3.39
8611,28961.08,3.64
8612,28964.36,3.28
8613,28967.69,3.33
8614,28970.87,3.18
8615,28974,3.13
8616,28977.39,3.39
8617,28980.59,3.2
8618,28984.09,3.5
8619,28987.09,3
8620,28990.91,3.82
8621,28994.89,3.98
8622,28998.28,3.39
8623,29002.17,3.89
8624,29006.95,4.78
8625,29016.87,9.92
8626,29020.41,3.54
8627,29023.52,3.11
8628,29027.05,3.53
8629,29030.5,3.45
8630,29034.45,3.95
8631,29038.48,4.03
8632,29042.08,3.6
8633,29045.64,3.56
8634,29048.53,2.89
8635,29053.37,4.84
8636,29057.08,3.71
8637,29060.53,3.45
8638,29063.36,2.83
8639,29067.64,4.28
8640,29072.34,4.7
8641,29075.94,3.6
8642,29080.5,4.56
8643,29083.78,3.28
8644,29088.06,4.28
8645,29091.77,3.71
8646,29095.56,3.79
8647,29098.91,3.35
8648,29102.64,3.73
8649,29107.33,4.69
8650,29110.67,3.34
8651,29114.03,3.36
8652,29118.28,4.25
8653,29121.97,3.69
8654,29125.03,3.06
8655,29128.12,3.09
8656,29131.75,3.63
8657,29136.95,5.2
8658,29140.23,3.28
8659,29143.89,3.66
8660,29147.12,3.23
8661,29150.91,3.79
8662,29154.81,3.9
8663,29159.22,4.41
8664,29161.95,2.73
8665,29175.69,13.74
8666,29179.28,3.59
8667,29182.73,3.45
8668,29186.67,3.94
8669,29191.33,4.66
8670,29195.14,3.81
8671,29199.62,4.48
8672,29203.28,3.66
8673,29206.67,3.39
8674,29209.83,3.16
8675,29213.31,3.48
8676,29216.45,3.14
8677,29219.69,3.24
8678,29223.14,3.45
8679,29226.69,3.55
8680,29230.81,4.12
8681,29234.42,3.61
8682,29238.06,3.64
8683,29242.33,4.27
8684,29245.58,3.25
8685,29249.03,3.45
8686,29252.83,3.8
8687,29256.25,3.42
8688,29259.73,3.48
8689,29263.06,3.33
8690,29267.44,4.38
8691,29270.64,3.2
8692,29274.98,4.34
8693,29278.98,4
8694,29282.44,3.46
8695,29286.05,3.61
8696,29289.36,3.31
8697,29293.03,3.67
8698,29296.45,3.42
8699,29299.95,3.5
8700,29303.48,3.53
8701,29306.69,3.21
8702,29310.05,3.36
8703,29313.44,3.39
8704,29316.39,2.95
8705,29320.2,3.81
8706,29323.95,3.75
8707,29327.66,3.71
8708,29331.09,3.43
8709,29335.3,4.21
8710,29338.87,3.57
8711,29342.19,3.32
8712,29345.89,3.7
8713,29349.16,3.27
8714,29353.09,3.93
8715,29356.37,3.28
8716,29359.98,3.61
8717,29364.06,4.08
8718,29367.67,3.61
8719,29370.75,3.08
8720,29374.48,3.73
8721,29377.81,3.33
8722,29381.11,3.3
8723,29384.36,3.25
8724,29388.25,3.89
8725,29391.08,2.83
8726,29394.98,3.9
8727,29398.25,3.27
8728,29402.19,3.94
8729,29405.36,3.17
8730,29408.69,3.33
8731,29412.94,4.25
8732,29416.11,3.17
8733,29419.7,3.59
8734,29422.5,2.8
8735,29425.48,2.98
8736,29428.55,3.07
8737,29431.84,3.29
8738,29435.02,3.18
8739,29438.86,3.84
8740,29442.5,3.64
8741,29446.12,3.62
8742,29449.19,3.07
8743,29452.94,3.75
8744,29457.02,4.08
8745,29460.98,3.96
8746,29464.23,3.25
8747,29467.78,3.55
8748,29471.12,3.34
8749,29474.5,3.38
8750,29477.87,3.37
8751,29481.41,3.54
8752,29484.61,3.2
8753,29488.06,3.45
8754,29492.5,4.44
8755,29495.81,3.31
8756,29499.27,3.46
8757,29502.17,2.9
8758,29506.48,4.31
8759,29510.25,3.77
8760,29513.83,3.58
8761,29516.94,3.11
8762,29520.52,3.58
8763,29523.61,3.09
8764,29527.16,3.55
8765,29531.47,4.31
8766,29534.78,3.31
8767,29538.22,3.44
8768,29541.05,2.83
8769,29544.48,3.43
8770,29547.53,3.05
8771,29551.27,3.74
8772,29554.84,3.57
8773,29558.59,3.75
8774,29561.98,3.39
8775,29565.22,3.24
8776,29568.19,2.97
8777,29572.33,4.14
8778,29575.64,3.31
8779,29579.42,3.78
8780,29583.34,3.92
8781,29586.45,3.11
8782,29590.66,4.21
8783,29594.66,4
8784,29597.67,3.01
8785,29610.44,12.77
8786,29614.7,4.26
8787,29618.12,3.42
8788,29621.45,3.33
8789,29624.92,3.47
8790,29628.36,3.44
8791,29631.45,3.09
8792,29634.78,3.33
8793,29638.16,3.38
8794,29641.41,3.25
8795,29644.5,3.09
8796,29647.89,3.39
8797,29651.31,3.42
8798,29655.37,4.06
8799,29658.41,3.04
8800,29661.97,3.56
8801,29665.12,3.15
8802,29668.28,3.16
8803,29673.41,5.13
8804,29676.5,3.09
8805,29680.36,3.86
8806,29683.77,3.41
8807,29687.34,3.57
8808,29691.45,4.11
8809,29694.5,3.05
8810,29697.72,3.22
8811,29701.48,3.76
8812,29704.61,3.13
8813,29707.72,3.11
8814,29711.92,4.2
8815,29715.84,3.92
8816,29719.16,3.32
8817,29721.98,2.82
8818,29725.45,3.47
8819,29728.91,3.46
8820,29732.06,3.15
8821,29735.19,3.13
8822,29738.34,3.15
8823,29741.69,3.35
8824,29745.02,3.33
8825,29748.17,3.15
8826,29751.33,3.16
8827,29754.55,3.22
8828,29757.52,2.97
8829,29760.66,3.14
8830,29763.97,3.31
8831,29768.06,4.09
8832,29771.87,3.81
8833,29775.12,3.25
8834,29778.19,3.07
8835,29780.92,2.73
8836,29783.97,3.05
8837,29787.97,4
8838,29791.37,3.4
8839,29794.95,3.58
8840,29798.11,3.16
8841,29801.52,3.41
8842,29805.41,3.89
8843,29808.84,3.43
